,body_bytes_sent,request_length,request_time,upstream_response_time,network_receive_bytes_per_second,network_transmit_bytes_per_second,DELETE,GET,POST,PUT,available_request,error_request,HTTP/1.0,HTTP/1.1,valid_user_agent,supicious_user_agent,cluster_kmeans
284,2,209,0.007,0.008,513230.88,730569.6,1,0,0,0,1,0,0,1,0,1,normal
285,8062,150,0.011,0.011,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
286,8062,150,0.02,0.019,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
287,2,209,0.014,0.014,513230.88,730569.6,1,0,0,0,1,0,0,1,0,1,normal
288,2,209,0.018,0.018,513230.88,730569.6,1,0,0,0,1,0,0,1,0,1,normal
289,7975,150,0.019,0.019,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
290,7874,150,0.006,0.006,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
291,84,282,0.011,0.011,513230.88,730569.6,0,0,0,1,1,0,0,1,0,1,normal
292,7873,150,0.008,0.007,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
293,87,285,0.011,0.011,513230.88,730569.6,0,0,0,1,1,0,0,1,0,1,normal
294,7872,150,0.007,0.008,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
295,97,295,0.011,0.011,513230.88,730569.6,0,0,0,1,1,0,0,1,0,1,normal
296,7873,150,0.008,0.008,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
297,88,286,0.01,0.009,513230.88,730569.6,0,0,0,1,1,0,0,1,0,1,normal
298,7872,150,0.009,0.009,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
299,84,282,0.009,0.009,513230.88,730569.6,0,0,0,1,1,0,0,1,0,1,normal
300,99,241,0.016,0.017,513230.88,730569.6,0,0,1,0,1,0,0,1,0,1,normal
301,7971,150,0.009,0.008,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
302,96,294,0.011,0.011,513230.88,730569.6,0,0,0,1,1,0,0,1,0,1,normal
303,89,231,0.011,0.01,513230.88,730569.6,0,0,1,0,1,0,0,1,0,1,normal
304,8060,150,0.007,0.007,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
305,2,209,0.01,0.01,513230.88,730569.6,1,0,0,0,1,0,0,1,0,1,normal
306,7972,150,0.007,0.007,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
307,2,209,0.007,0.007,513230.88,730569.6,1,0,0,0,1,0,0,1,0,1,normal
308,7871,150,0.006,0.007,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
309,7872,150,0.009,0.009,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
310,100,298,0.017,0.017,513230.88,730569.6,0,0,0,1,1,0,0,1,0,1,normal
311,7872,150,0.021,0.022,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
312,2,209,0.012,0.012,513230.88,730569.6,1,0,0,0,1,0,0,1,0,1,normal
313,7783,150,0.007,0.007,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
314,7783,150,0.006,0.006,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
315,7783,150,0.006,0.007,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
316,2,209,0.01,0.01,513230.88,730569.6,1,0,0,0,1,0,0,1,0,1,normal
317,7684,150,0.009,0.008,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
318,7684,150,0.017,0.017,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
319,91,289,0.009,0.01,513230.88,730569.6,0,0,0,1,1,0,0,1,0,1,normal
320,7683,150,0.007,0.007,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
321,94,292,0.013,0.012,513230.88,730569.6,0,0,0,1,1,0,0,1,0,1,normal
322,7682,150,0.007,0.006,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
323,7682,150,0.007,0.007,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
324,2,209,0.01,0.01,513230.88,730569.6,1,0,0,0,1,0,0,1,0,1,normal
325,7597,150,0.008,0.008,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
326,87,285,0.01,0.009,513230.88,730569.6,0,0,0,1,1,0,0,1,0,1,normal
327,7598,150,0.011,0.01,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
328,85,283,0.011,0.011,513230.88,730569.6,0,0,0,1,1,0,0,1,0,1,normal
329,7597,150,0.007,0.007,513230.88,730569.6,0,1,0,0,1,0,0,1,0,1,normal
330,2,209,0.009,0.009,513230.88,730569.6,1,0,0,0,1,0,0,1,0,1,normal
331,88,230,0.009,0.009,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
332,7598,150,0.006,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
333,2,209,0.008,0.008,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
334,7500,150,0.015,0.015,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
335,2,209,0.008,0.007,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
336,7399,150,0.01,0.011,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
337,2,209,0.018,0.018,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
338,7312,150,0.007,0.006,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
339,2,209,0.007,0.007,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
340,7223,150,0.009,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
341,95,293,0.011,0.011,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
342,7224,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
343,7224,150,0.008,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
344,92,290,0.013,0.013,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
345,7223,150,0.011,0.011,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
346,87,229,0.011,0.01,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
347,100,242,0.018,0.019,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
348,7412,150,0.013,0.013,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
349,7411,150,0.009,0.009,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
350,89,287,0.019,0.02,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
351,7411,150,0.01,0.01,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
352,7411,150,0.011,0.011,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
353,7411,150,0.009,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
354,89,231,0.012,0.012,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
355,7501,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
356,7500,150,0.01,0.01,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
357,86,284,0.036,0.036,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
358,7501,150,0.008,0.009,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
359,99,297,0.008,0.008,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
360,88,286,0.008,0.009,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
361,7502,150,0.009,0.009,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
362,93,291,0.009,0.009,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
363,7501,150,0.008,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
364,99,297,0.009,0.01,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
365,7500,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
366,2,209,0.006,0.007,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
367,90,232,0.013,0.013,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
368,87,229,0.011,0.01,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
369,100,242,0.01,0.01,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
370,7687,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
371,89,231,0.01,0.011,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
372,7777,150,0.007,0.006,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
373,7777,150,0.011,0.012,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
374,88,286,0.01,0.011,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
375,7776,150,0.006,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
376,2,209,0.007,0.007,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
377,7685,150,0.006,0.006,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
378,2,209,0.009,0.009,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
379,88,230,0.012,0.011,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
380,7680,150,0.006,0.006,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
381,2,209,0.008,0.009,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
382,7593,150,0.008,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
383,88,286,0.01,0.011,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
384,7594,150,0.008,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
385,92,290,0.066,0.066,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
386,7593,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
387,7593,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
388,2,209,0.009,0.009,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
389,7505,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
390,7505,150,0.007,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
391,96,294,0.009,0.009,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
392,87,229,0.013,0.013,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
393,7594,150,0.008,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
394,7594,150,0.007,0.006,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
395,2,209,0.008,0.008,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
396,7493,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
397,2,209,0.008,0.008,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
398,7396,150,0.008,0.009,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
399,7396,150,0.012,0.012,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
400,86,284,0.012,0.011,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
401,7395,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
402,89,287,0.011,0.01,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
403,7484,150,0.006,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
404,89,231,0.011,0.011,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
405,86,284,0.009,0.01,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
406,7483,150,0.008,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
407,98,240,0.015,0.015,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
408,7582,150,0.009,0.009,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
409,86,284,0.011,0.01,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
410,89,231,0.011,0.011,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
411,7671,150,0.008,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
412,7671,150,0.008,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
413,2,209,0.009,0.009,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
414,7571,150,0.008,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
415,88,286,0.008,0.009,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
416,7570,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
417,87,285,0.008,0.009,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
418,86,228,0.011,0.011,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
419,7658,150,0.007,0.006,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
420,100,298,0.008,0.008,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
421,91,233,0.009,0.009,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
422,89,231,0.008,0.009,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
423,7841,150,0.008,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
424,7841,150,0.01,0.009,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
425,90,288,0.012,0.012,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
426,87,229,0.01,0.01,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
427,7930,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
428,93,235,0.011,0.01,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
429,8024,150,0.006,0.006,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
430,2,209,0.009,0.009,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
431,7929,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
432,86,284,0.01,0.011,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
433,7930,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
434,88,230,0.011,0.011,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
435,8019,150,0.009,0.009,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
436,87,285,0.01,0.01,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
437,8020,150,0.007,0.006,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
438,97,295,0.009,0.01,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
439,8019,150,0.007,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
440,89,287,0.014,0.013,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
441,8018,150,0.007,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
442,89,287,0.01,0.01,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
443,99,241,0.011,0.011,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
444,8117,150,0.008,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
445,8117,150,0.007,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
446,2,209,0.01,0.01,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
447,8025,150,0.008,0.009,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
448,94,292,0.009,0.009,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
449,8026,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
450,87,285,0.01,0.01,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
451,88,230,0.012,0.011,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
452,8116,150,0.009,0.009,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
453,8116,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
454,87,285,0.011,0.012,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
455,8117,150,0.007,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
456,2,209,0.006,0.006,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
457,91,233,0.014,0.014,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
458,98,240,0.013,0.012,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
459,8213,150,0.01,0.01,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
460,100,242,0.014,0.013,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
461,2,209,0.012,0.012,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
462,8215,150,0.008,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
463,2,209,0.008,0.007,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
464,8129,150,0.011,0.011,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
465,8129,150,0.016,0.016,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
466,8129,150,0.013,0.012,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
467,90,288,0.019,0.02,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
468,2,209,0.013,0.013,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
469,8042,150,0.007,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
470,8042,150,0.009,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
471,2,209,0.009,0.008,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
472,101,243,0.015,0.015,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
473,8055,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
474,8054,150,0.012,0.013,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
475,100,298,0.021,0.021,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
476,2,209,0.014,0.014,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
477,7952,150,0.009,0.009,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
478,2,209,0.009,0.008,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
479,96,238,0.012,0.012,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
480,7960,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
481,91,289,0.011,0.011,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
482,7961,150,0.007,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
483,89,287,0.01,0.01,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
484,7960,150,0.008,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
485,96,238,0.012,0.012,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
486,8057,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
487,8057,150,0.007,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
488,88,286,0.01,0.011,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
489,8056,150,0.008,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
490,87,229,0.01,0.01,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
491,8144,150,0.006,0.006,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
492,89,287,0.01,0.01,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
493,8145,150,0.012,0.012,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
494,101,299,0.011,0.011,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
495,8146,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
496,8146,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
497,95,293,0.012,0.012,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
498,90,232,0.012,0.011,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
499,8236,150,0.007,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
500,101,299,0.015,0.015,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
501,86,228,0.013,0.013,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
502,8324,150,0.006,0.006,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
503,2,209,0.006,0.007,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
504,8222,150,0.008,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
505,2,209,0.009,0.008,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
506,8122,150,0.008,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
507,87,285,0.014,0.013,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
508,96,238,0.013,0.013,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
509,8218,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
510,2,209,0.008,0.009,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
511,90,232,0.012,0.011,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
512,8220,150,0.034,0.033,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
513,8220,150,0.008,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
514,8220,150,0.014,0.013,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
515,2,209,0.011,0.01,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
516,8118,150,0.008,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
517,2,209,0.007,0.007,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
518,8018,150,0.013,0.013,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
519,8018,150,0.011,0.012,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
520,8019,150,0.011,0.011,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
521,87,285,0.025,0.025,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
522,90,288,0.017,0.016,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
523,2,209,0.01,0.01,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
524,7930,150,0.007,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
525,2,209,0.01,0.01,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
526,7834,150,0.006,0.006,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
527,99,297,0.009,0.009,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
528,7833,150,0.007,0.006,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
529,85,283,0.013,0.014,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
530,90,232,0.011,0.012,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
531,7923,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
532,2,209,0.007,0.007,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
533,7833,150,0.018,0.018,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
534,7833,150,0.007,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
535,7833,150,0.01,0.01,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
536,7833,150,0.011,0.011,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
537,7833,150,0.007,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
538,7833,150,0.013,0.012,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
539,99,297,0.022,0.022,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
540,7832,150,0.022,0.022,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
541,2,209,0.009,0.009,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
542,2,209,0.012,0.012,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
543,7647,150,0.008,0.009,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
544,2,209,0.015,0.015,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
545,7551,150,0.012,0.012,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
546,99,297,0.009,0.009,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
547,7550,150,0.007,0.006,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
548,7550,150,0.007,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
549,7550,150,0.015,0.016,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
550,88,286,0.011,0.01,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
551,90,232,0.011,0.01,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
552,89,231,0.014,0.014,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
553,87,229,0.015,0.014,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
554,7818,150,0.01,0.01,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
555,99,297,0.01,0.01,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
556,7817,150,0.009,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
557,7817,150,0.006,0.006,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
558,100,242,0.011,0.01,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
559,7918,150,0.014,0.015,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
560,7918,150,0.017,0.017,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
561,7918,150,0.016,0.017,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
562,96,294,0.018,0.018,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
563,98,296,0.015,0.015,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
564,2,209,0.016,0.017,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
565,7824,150,0.009,0.009,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
566,7824,150,0.009,0.009,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
567,100,298,0.013,0.013,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
568,7825,150,0.008,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
569,94,292,0.011,0.011,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
570,7826,150,0.008,0.007,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
571,2,209,0.01,0.01,527876.0,749642.88,1,0,0,0,1,0,0,1,0,1,normal
572,7737,150,0.008,0.008,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
573,87,285,0.011,0.01,527876.0,749642.88,0,0,0,1,1,0,0,1,0,1,normal
574,86,228,0.012,0.011,527876.0,749642.88,0,0,1,0,1,0,0,1,0,1,normal
575,7823,150,0.011,0.011,527876.0,749642.88,0,1,0,0,1,0,0,1,0,1,normal
